lyrics,sargam,label
ज्योति  तुम्हारी  सतत्  जलेगी ,guk ruk su nk dk dk dk dk nk dk mu guk guk,true
ज्योति  तुम्हारी  सतत्  जलेगी ,gu ru ruk n d d d d n d mut gu gu,true
ज्योति  तुम्हारी  सतत्  जलेगी ,mu guk ru su nk nk nk nk su nk pu mu mu,true
ज्योति  तुम्हारी  सतत्  जलेगी ,mut gu guk ruk n n n n ruk n duk mut mut,true
ज्योति  तुम्हारी  सतत्  जलेगी ,pu mu gu ru su su su su ru su du pu pu,true
ज्योति  तुम्हारी  सतत्  जलेगी ,duk mut mu guk ruk ruk ruk ruk guk ruk nuk duk duk,true
ज्योति  तुम्हारी  सतत्  जलेगी ,du pu mut gu ru ru ru ru gu ru nu du du,true
आ  गया  मैं  दुनिया  दारी,Ga Re Re Sa Sa Ga Ga Re Re Sa Sa,true
आ  गया  मैं  दुनिया  दारी,ma gak gak rak rak ma ma gak gak rak rak,true
आ  गया  मैं  दुनिया  दारी,mat ga ga ra ra mat mat ga ga ra ra,true
आ  गया  मैं  दुनिया  दारी,pa ma ma gak gak pa pa ma ma gak gak,true
आ  गया  मैं  दुनिया  दारी,dak mat mat ga ga dak dak mat mat ga ga,true
आ  गया  मैं  दुनिया  दारी,da pa pa ma ma da da pa pa ma ma,true
आ  गया  मैं  दुनिया  दारी,nak dak dak mat mat nak nak dak dak mat mat,true
आ  गया  मैं  दुनिया  दारी,na da da pa pa na na da da pa pa,true
आ  गया  मैं  दुनिया  दारी,s nak nak dak dak s s nak nak dak dak,true
आ  गया  मैं  दुनिया  दारी,rk na na da da rk rk na na da da,true
आ  गया  मैं  दुनिया  दारी,r s s nak nak r r s s nak nak,true
आ  गया  मैं  दुनिया  दारी,gk rk rk na na gk gk rk rk na na,true
आ  गया  मैं  दुनिया  दारी,g r r s s g g r r s s,true
आ  गया  मैं  दुनिया  दारी,m gk gk rk rk m m gk gk rk rk,true
आ  गया  मैं  दुनिया  दारी,mt g g r r mt mt g g r r,true
आ  गया  मैं  दुनिया  दारी,p m m gk gk p p m m gk gk,true
आ  गया  मैं  दुनिया  दारी,dk mt mt g g dk dk mt mt g g,true
आ  गया  मैं  दुनिया  दारी,d p p m m d d p p m m,true
आ  गया  मैं  दुनिया  दारी,nk dk dk mt mt nk nk dk dk mt mt,true
आ  गया  मैं  दुनिया  दारी,n d d p p n n d d p p,true
आ  गया  मैं  दुनिया  दारी,su nk nk dk dk su su nk nk dk dk,true
आ  गया  मैं  दुनिया  दारी,ruk n n d d ruk ruk n n d d,true
आ  गया  मैं  दुनिया  दारी,ru su su nk nk ru ru su su nk nk,true
आ  गया  मैं  दुनिया  दारी,guk ruk ruk n n guk guk ruk ruk n n,true
आ  गया  मैं  दुनिया  दारी,gu ru ru su su gu gu ru ru su su,true
आ  गया  मैं  दुनिया  दारी,mu guk guk ruk ruk mu mu guk guk ruk ruk,true
आ  गया  मैं  दुनिया  दारी,mut gu gu ru ru mut mut gu gu ru ru,true
आ  गया  मैं  दुनिया  दारी,pu mu mu guk guk pu pu mu mu guk guk,true
आ  गया  मैं  दुनिया  दारी,duk mut mut gu gu duk duk mut mut gu gu,true
आ  गया  मैं  दुनिया  दारी,du pu pu mu mu du du pu pu mu mu,true
आ  गया  मैं  दुनिया  दारी,nuk duk duk mut mut nuk nuk duk duk mut mut,true
आ  गया  मैं  दुनिया  दारी,nu du du pu pu nu nu du du pu pu,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,Sa Sa Sa Sa Sa Sa Sa Ni Sa Sa Ni Pa,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,rak rak rak rak rak rak rak s rak rak s dak,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,ra ra ra ra ra ra ra rk ra ra rk da,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,gak gak gak gak gak gak gak r gak gak r nak,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,ga ga ga ga ga ga ga gk ga ga gk na,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,ma ma ma ma ma ma ma g ma ma g s,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,mat mat mat mat mat mat mat m mat mat m rk,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,pa pa pa pa pa pa pa mt pa pa mt r,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,dak dak dak dak dak dak dak p dak dak p gk,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,da da da da da da da dk da da dk g,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,nak nak nak nak nak nak nak d nak nak d m,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,na na na na na na na nk na na nk mt,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,s s s s s s s n s s n p,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,rk rk rk rk rk rk rk su rk rk su dk,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,r r r r r r r ruk r r ruk d,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,gk gk gk gk gk gk gk ru gk gk ru nk,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,g g g g g g g guk g g guk n,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,m m m m m m m gu m m gu su,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,mt mt mt mt mt mt mt mu mt mt mu ruk,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,p p p p p p p mut p p mut ru,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,dk dk dk dk dk dk dk pu dk dk pu guk,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,d d d d d d d duk d d duk gu,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,nk nk nk nk nk nk nk du nk nk du mu,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,n n n n n n n nuk n n nuk mut,true
ॐ  नमः  शिवाय ॐ नमः शिवाय,su su su su su su su nu su su nu pu,true
श्री राम  श्री राम  प्रभु राम  श्री राम,Ni Sa Ni Sa Ni Re Ni Sa,true
श्री राम  श्री राम  प्रभु राम  श्री राम,s rak s rak s gak s rak,true
श्री राम  श्री राम  प्रभु राम  श्री राम,rk ra rk ra rk ga rk ra,true
श्री राम  श्री राम  प्रभु राम  श्री राम,r gak r gak r ma r gak,true
श्री राम  श्री राम  प्रभु राम  श्री राम,gk ga gk ga gk mat gk ga,true
श्री राम  श्री राम  प्रभु राम  श्री राम,g ma g ma g pa g ma,true
श्री राम  श्री राम  प्रभु राम  श्री राम,m mat m mat m dak m mat,true
श्री राम  श्री राम  प्रभु राम  श्री राम,mt pa mt pa mt da mt pa,true
श्री राम  श्री राम  प्रभु राम  श्री राम,p dak p dak p nak p dak,true
श्री राम  श्री राम  प्रभु राम  श्री राम,dk da dk da dk na dk da,true
श्री राम  श्री राम  प्रभु राम  श्री राम,d nak d nak d s d nak,true
श्री राम  श्री राम  प्रभु राम  श्री राम,nk na nk na nk rk nk na,true
श्री राम  श्री राम  प्रभु राम  श्री राम,n s n s n r n s,true
श्री राम  श्री राम  प्रभु राम  श्री राम,su rk su rk su gk su rk,true
श्री राम  श्री राम  प्रभु राम  श्री राम,ruk r ruk r ruk g ruk r,true
श्री राम  श्री राम  प्रभु राम  श्री राम,ru gk ru gk ru m ru gk,true
श्री राम  श्री राम  प्रभु राम  श्री राम,guk g guk g guk mt guk g,true
श्री राम  श्री राम  प्रभु राम  श्री राम,gu m gu m gu p gu m,true
श्री राम  श्री राम  प्रभु राम  श्री राम,mu mt mu mt mu dk mu mt,true
श्री राम  श्री राम  प्रभु राम  श्री राम,mut p mut p mut d mut p,true
श्री राम  श्री राम  प्रभु राम  श्री राम,pu dk pu dk pu nk pu dk,true
श्री राम  श्री राम  प्रभु राम  श्री राम,duk d duk d duk n duk d,true
श्री राम  श्री राम  प्रभु राम  श्री राम,du nk du nk du su du nk,true
श्री राम  श्री राम  प्रभु राम  श्री राम,nuk n nuk n nuk ruk nuk n,true
श्री राम  श्री राम  प्रभु राम  श्री राम,nu su nu su nu ru nu su,true
मेरे  बांके  बिहारी  लाल,Ga Pa Pa Sa Sa Sa Sa Re Sa Ni Sa Ni,true
मेरे  बांके  बिहारी  लाल,ma dak dak rak rak rak rak gak rak s rak s,true
मेरे  बांके  बिहारी  लाल,mat da da ra ra ra ra ga ra rk ra rk,true
मेरे  बांके  बिहारी  लाल,pa nak nak gak gak gak gak ma gak r gak r,true
मेरे  बांके  बिहारी  लाल,dak na na ga ga ga ga mat ga gk ga gk,true
मेरे  बांके  बिहारी  लाल,da s s ma ma ma ma pa ma g ma g,true
मेरे  बांके  बिहारी  लाल,nak rk rk mat mat mat mat dak mat m mat m,true
मेरे  बांके  बिहारी  लाल,na r r pa pa pa pa da pa mt pa mt,true
मेरे  बांके  बिहारी  लाल,s gk gk dak dak dak dak nak dak p dak p,true
मेरे  बांके  बिहारी  लाल,rk g g da da da da na da dk da dk,true
मेरे  बांके  बिहारी  लाल,r m m nak nak nak nak s nak d nak d,true
मेरे  बांके  बिहारी  लाल,gk mt mt na na na na rk na nk na nk,true
मेरे  बांके  बिहारी  लाल,g p p s s s s r s n s n,true
मेरे  बांके  बिहारी  लाल,m dk dk rk rk rk rk gk rk su rk su,true
